Cód Origem,Type,Voos Semanais,Diário,COMPRIMENTO_MAX,LATITUDE,LONGITUDE,Cod_4000,Dist_4000,Comp_4000,Lat_4000,Lon_4000,Cod_6000,Dist_6000,Comp_6000,Lat_6000,Lon_6000,Cod_8000,Dist_8000,Comp_8000,Lat_8000,Lon_8000,Cod_10000,Dist_10000,Comp_10000,Lat_10000,Lon_10000,Cod_12000,Dist_12000,Comp_12000,Lat_12000,Lon_12000
SBAC,Turboprop,2,False,5905.511811023622,-4.568611111111111,-37.80472222222222,SBAC,0.0,5905.511811023622,-4.568611111111111,-37.80472222222222,SBMS,45.89878479533837,6561.679790026246,-5.195833333333334,-37.361666666666665,SBFZ,64.36413899060945,8349.737532808398,-3.7758333333333334,-38.532222222222224,SBPL,330.45371462758743,10662.72965879265,-9.3675,-40.56361111111111,SBGL,1134.8333450808684,13123.359580052493,-22.810000000000002,-43.25055555555556
SBAE,Narrow Body,2,False,6594.488188976377,-22.157777777777778,-49.068333333333335,SBAE,0.0,6594.488188976377,-22.157777777777778,-49.068333333333335,SBAE,0.0,6594.488188976377,-22.157777777777778,-49.068333333333335,SBGP,43.85050784171858,9842.51968503937,-21.764444444444443,-48.40472222222222,SBKP,118.77945645301168,10629.921259842518,-23.006944444444443,-47.13444444444444,SBGR,162.90564798029666,12139.107611548556,-23.435555555555556,-46.473055555555554
SBAE,Turboprop,12,False,6594.488188976377,-22.157777777777778,-49.068333333333335,SBAE,0.0,6594.488188976377,-22.157777777777778,-49.068333333333335,SBAE,0.0,6594.488188976377,-22.157777777777778,-49.068333333333335,SBGP,43.85050784171858,9842.51968503937,-21.764444444444443,-48.40472222222222,SBKP,118.77945645301168,10629.921259842518,-23.006944444444443,-47.13444444444444,SBGR,162.90564798029666,12139.107611548556,-23.435555555555556,-46.473055555555554
SBAR,Narrow Body,44,True,7217.847769028871,-10.985277777777776,-37.07333333333334,SBAR,0.0,7217.847769028871,-10.985277777777776,-37.07333333333334,SBAR,0.0,7217.847769028871,-10.985277777777776,-37.07333333333334,SBMO,116.22302768668213,8536.745406824146,-9.517222222222223,-35.78361111111111,SBPL,227.99112236947374,10662.72965879265,-9.3675,-40.56361111111111,SBGL,790.579584305748,13123.359580052493,-22.810000000000002,-43.25055555555556
SBAR,Regional Jet,6,False,7217.847769028871,-10.985277777777776,-37.07333333333334,SBAR,0.0,7217.847769028871,-10.985277777777776,-37.07333333333334,SBAR,0.0,7217.847769028871,-10.985277777777776,-37.07333333333334,SBMO,116.22302768668213,8536.745406824146,-9.517222222222223,-35.78361111111111,SBPL,227.99112236947374,10662.72965879265,-9.3675,-40.56361111111111,SBGL,790.579584305748,13123.359580052493,-22.810000000000002,-43.25055555555556
SBAR,Turboprop,23,False,7217.847769028871,-10.985277777777776,-37.07333333333334,SBAR,0.0,7217.847769028871,-10.985277777777776,-37.07333333333334,SBAR,0.0,7217.847769028871,-10.985277777777776,-37.07333333333334,SBMO,116.22302768668213,8536.745406824146,-9.517222222222223,-35.78361111111111,SBPL,227.99112236947374,10662.72965879265,-9.3675,-40.56361111111111,SBGL,790.579584305748,13123.359580052493,-22.810000000000002,-43.25055555555556
SBAT,Regional Jet,7,True,8202.099737532808,-9.866388888888888,-56.105000000000004,SBAT,0.0,8202.099737532808,-9.866388888888888,-56.105000000000004,SBAT,0.0,8202.099737532808,-9.866388888888888,-56.105000000000004,SBAT,0.0,8202.099737532808,-9.866388888888888,-56.105000000000004,SBAN,564.9271405440488,10827.0,-16.2292,-48.964298,SLCB,741.1506952168501,12460.0,-17.421100616455078,-66.17710113525389
SBAU,Turboprop,18,True,6955.380577427821,-21.144166666666667,-50.42638888888889,SBAU,0.0,6955.380577427821,-21.144166666666667,-50.42638888888889,SBAU,0.0,6955.380577427821,-21.144166666666667,-50.42638888888889,SBGP,119.06891525223035,9842.51968503937,-21.764444444444443,-48.40472222222222,SBKP,214.60062935432808,10629.921259842518,-23.006944444444443,-47.13444444444444,SBGR,259.12838067648323,12139.107611548556,-23.435555555555556,-46.473055555555554
SBAX,Turboprop,1,False,6233.595800524934,-19.560555555555556,-46.96555555555556,SBAX,0.0,6233.595800524934,-19.560555555555556,-46.96555555555556,SBAX,0.0,6233.595800524934,-19.560555555555556,-46.96555555555556,SBGP,154.6395202997794,9842.51968503937,-21.764444444444443,-48.40472222222222,SBKP,206.25791486434548,10629.921259842518,-23.006944444444443,-47.13444444444444,SBGR,233.30331976237974,12139.107611548556,-23.435555555555556,-46.473055555555554
SBBE,Narrow Body,151,True,9186.351706036745,-1.3847222222222222,-48.47888888888889,SBBE,0.0,9186.351706036745,-1.3847222222222222,-48.47888888888889,SBBE,0.0,9186.351706036745,-1.3847222222222222,-48.47888888888889,SBBE,0.0,9186.351706036745,-1.3847222222222222,-48.47888888888889,SOCA,437.68154786340017,10486.0,4.819809913639999,-52.360401153599994,SBGL,1315.8080681195363,13123.359580052493,-22.810000000000002,-43.25055555555556
SBBE,Regional Jet,58,True,9186.351706036745,-1.3847222222222222,-48.47888888888889,SBBE,0.0,9186.351706036745,-1.3847222222222222,-48.47888888888889,SBBE,0.0,9186.351706036745,-1.3847222222222222,-48.47888888888889,SBBE,0.0,9186.351706036745,-1.3847222222222222,-48.47888888888889,SOCA,437.68154786340017,10486.0,4.819809913639999,-52.360401153599994,SBGL,1315.8080681195363,13123.359580052493,-22.810000000000002,-43.25055555555556
SBBE,Single Engine,3,False,9186.351706036745,-1.3847222222222222,-48.47888888888889,SBBE,0.0,9186.351706036745,-1.3847222222222222,-48.47888888888889,SBBE,0.0,9186.351706036745,-1.3847222222222222,-48.47888888888889,SBBE,0.0,9186.351706036745,-1.3847222222222222,-48.47888888888889,SOCA,437.68154786340017,10486.0,4.819809913639999,-52.360401153599994,SBGL,1315.8080681195363,13123.359580052493,-22.810000000000002,-43.25055555555556
SBBE,Turboprop,6,False,9186.351706036745,-1.3847222222222222,-48.47888888888889,SBBE,0.0,9186.351706036745,-1.3847222222222222,-48.47888888888889,SBBE,0.0,9186.351706036745,-1.3847222222222222,-48.47888888888889,SBBE,0.0,9186.351706036745,-1.3847222222222222,-48.47888888888889,SOCA,437.68154786340017,10486.0,4.819809913639999,-52.360401153599994,SBGL,1315.8080681195363,13123.359580052493,-22.810000000000002,-43.25055555555556
SBBE,Wide Body,3,False,9186.351706036745,-1.3847222222222222,-48.47888888888889,SBBE,0.0,9186.351706036745,-1.3847222222222222,-48.47888888888889,SBBE,0.0,9186.351706036745,-1.3847222222222222,-48.47888888888889,SBBE,0.0,9186.351706036745,-1.3847222222222222,-48.47888888888889,SOCA,437.68154786340017,10486.0,4.819809913639999,-52.360401153599994,SBGL,1315.8080681195363,13123.359580052493,-22.810000000000002,-43.25055555555556
SBBH,Single Engine,13,False,7755.905511811024,-19.851944444444445,-43.95055555555556,SBBH,0.0,7755.905511811024,-19.851944444444445,-43.95055555555556,SBBH,0.0,7755.905511811024,-19.851944444444445,-43.95055555555556,SBCF,13.65231148124415,9842.51968503937,-19.624444444444446,-43.971944444444446,SBGL,181.14022700887156,13123.359580052493,-22.810000000000002,-43.25055555555556,SBGL,181.14022700887156,13123.359580052493,-22.810000000000002,-43.25055555555556
SBBR,Narrow Body,804,True,10826.771653543306,-15.871111111111112,-47.91861111111111,SBBR,0.0,10826.771653543306,-15.871111111111112,-47.91861111111111,SBBR,0.0,10826.771653543306,-15.871111111111112,-47.91861111111111,SBBR,0.0,10826.771653543306,-15.871111111111112,-47.91861111111111,SBBR,0.0,10826.771653543306,-15.871111111111112,-47.91861111111111,SBGR,459.4916929702094,12139.107611548556,-23.435555555555556,-46.473055555555554
SBBR,Regional Jet,84,True,10826.771653543306,-15.871111111111112,-47.91861111111111,SBBR,0.0,10826.771653543306,-15.871111111111112,-47.91861111111111,SBBR,0.0,10826.771653543306,-15.871111111111112,-47.91861111111111,SBBR,0.0,10826.771653543306,-15.871111111111112,-47.91861111111111,SBBR,0.0,10826.771653543306,-15.871111111111112,-47.91861111111111,SBGR,459.4916929702094,12139.107611548556,-23.435555555555556,-46.473055555555554
SBBR,Turboprop,25,True,10826.771653543306,-15.871111111111112,-47.91861111111111,SBBR,0.0,10826.771653543306,-15.871111111111112,-47.91861111111111,SBBR,0.0,10826.771653543306,-15.871111111111112,-47.91861111111111,SBBR,0.0,10826.771653543306,-15.871111111111112,-47.91861111111111,SBBR,0.0,10826.771653543306,-15.871111111111112,-47.91861111111111,SBGR,459.4916929702094,12139.107611548556,-23.435555555555556,-46.473055555555554
SBBR,Wide Body,5,False,10826.771653543306,-15.871111111111112,-47.91861111111111,SBBR,0.0,10826.771653543306,-15.871111111111112,-47.91861111111111,SBBR,0.0,10826.771653543306,-15.871111111111112,-47.91861111111111,SBBR,0.0,10826.771653543306,-15.871111111111112,-47.91861111111111,SBBR,0.0,10826.771653543306,-15.871111111111112,-47.91861111111111,SBGR,459.4916929702094,12139.107611548556,-23.435555555555556,-46.473055555555554
SBBV,Narrow Body,18,True,8858.267716535433,2.841388888888889,-60.69222222222222,SBBV,0.0,8858.267716535433,2.841388888888889,-60.69222222222222,SBBV,0.0,8858.267716535433,2.841388888888889,-60.69222222222222,SBBV,0.0,8858.267716535433,2.841388888888889,-60.69222222222222,SMJP,364.9543953779193,11417.0,5.4528298378,-55.1878013611,SKBO,814.5543657472268,12467.0,4.70159,-74.1469
SBBW,Turboprop,3,False,5242.7821522309705,-15.860833333333334,-52.38944444444444,SBBW,0.0,5242.7821522309705,-15.860833333333334,-52.38944444444444,SWCM,116.036333299333,6234.0,-13.990278244018555,-52.92694473266602,SBGO,188.60365320143376,8202.099737532808,-16.6325,-49.221111111111114,SBAN,199.1258586301277,10827.0,-16.2292,-48.964298,SBGR,563.0425136743563,12139.107611548556,-23.435555555555556,-46.473055555555554
SBCA,Narrow Body,14,True,5298.556430446194,-25.002222222222223,-53.50194444444445,SBCA,0.0,5298.556430446194,-25.002222222222223,-53.50194444444445,SBFI,64.31893461806386,7201.443569553805,-25.60027777777778,-54.485,SARI,68.70466878371755,10827.0,-25.737301000000002,-54.4734,SARI,68.70466878371755,10827.0,-25.737301000000002,-54.4734,SBGR,396.686429822568,12139.107611548556,-23.435555555555556,-46.473055555555554
SBCA,Regional Jet,11,False,5298.556430446194,-25.002222222222223,-53.50194444444445,SBCA,0.0,5298.556430446194,-25.002222222222223,-53.50194444444445,SBFI,64.31893461806386,7201.443569553805,-25.60027777777778,-54.485,SARI,68.70466878371755,10827.0,-25.737301000000002,-54.4734,SARI,68.70466878371755,10827.0,-25.737301000000002,-54.4734,SBGR,396.686429822568,12139.107611548556,-23.435555555555556,-46.473055555555554
SBCA,Turboprop,12,True,5298.556430446194,-25.002222222222223,-53.50194444444445,SBCA,0.0,5298.556430446194,-25.002222222222223,-53.50194444444445,SBFI,64.31893461806386,7201.443569553805,-25.60027777777778,-54.485,SARI,68.70466878371755,10827.0,-25.737301000000002,-54.4734,SARI,68.70466878371755,10827.0,-25.737301000000002,-54.4734,SBGR,396.686429822568,12139.107611548556,-23.435555555555556,-46.473055555555554
SBCB,Turboprop,3,False,8366.141732283464,-22.92138888888889,-42.07166666666667,SBCB,0.0,8366.141732283464,-22.92138888888889,-42.07166666666667,SBCB,0.0,8366.141732283464,-22.92138888888889,-42.07166666666667,SBCB,0.0,8366.141732283464,-22.92138888888889,-42.07166666666667,SBGL,65.66350671735408,13123.359580052493,-22.810000000000002,-43.25055555555556,SBGL,65.66350671735408,13123.359580052493,-22.810000000000002,-43.25055555555556
SBCF,Narrow Body,397,True,9842.51968503937,-19.624444444444446,-43.971944444444446,SBCF,0.0,9842.51968503937,-19.624444444444446,-43.971944444444446,SBCF,0.0,9842.51968503937,-19.624444444444446,-43.971944444444446,SBCF,0.0,9842.51968503937,-19.624444444444446,-43.971944444444446,SBGL,194.69003071193038,13123.359580052493,-22.810000000000002,-43.25055555555556,SBGL,194.69003071193038,13123.359580052493,-22.810000000000002,-43.25055555555556
SBCF,Regional Jet,306,True,9842.51968503937,-19.624444444444446,-43.971944444444446,SBCF,0.0,9842.51968503937,-19.624444444444446,-43.971944444444446,SBCF,0.0,9842.51968503937,-19.624444444444446,-43.971944444444446,SBCF,0.0,9842.51968503937,-19.624444444444446,-43.971944444444446,SBGL,194.69003071193038,13123.359580052493,-22.810000000000002,-43.25055555555556,SBGL,194.69003071193038,13123.359580052493,-22.810000000000002,-43.25055555555556
SBCF,Turboprop,125,True,9842.51968503937,-19.624444444444446,-43.971944444444446,SBCF,0.0,9842.51968503937,-19.624444444444446,-43.971944444444446,SBCF,0.0,9842.51968503937,-19.624444444444446,-43.971944444444446,SBCF,0.0,9842.51968503937,-19.624444444444446,-43.971944444444446,SBGL,194.69003071193038,13123.359580052493,-22.810000000000002,-43.25055555555556,SBGL,194.69003071193038,13123.359580052493,-22.810000000000002,-43.25055555555556
SBCF,Wide Body,7,False,9842.51968503937,-19.624444444444446,-43.971944444444446,SBCF,0.0,9842.51968503937,-19.624444444444446,-43.971944444444446,SBCF,0.0,9842.51968503937,-19.624444444444446,-43.971944444444446,SBCF,0.0,9842.51968503937,-19.624444444444446,-43.971944444444446,SBGL,194.69003071193038,13123.359580052493,-22.810000000000002,-43.25055555555556,SBGL,194.69003071193038,13123.359580052493,-22.810000000000002,-43.25055555555556
SBCG,Narrow Body,52,True,8530.18372703412,-20.46944444444444,-54.67027777777778,SBCG,0.0,8530.18372703412,-20.46944444444444,-54.67027777777778,SBCG,0.0,8530.18372703412,-20.46944444444444,-54.67027777777778,SBCG,0.0,8530.18372703412,-20.46944444444444,-54.67027777777778,SGES,298.24480310780183,11154.0,-25.454516,-54.842681999999996,SBGR,490.273003265469,12139.107611548556,-23.435555555555556,-46.473055555555554
SBCG,Regional Jet,44,False,8530.18372703412,-20.46944444444444,-54.67027777777778,SBCG,0.0,8530.18372703412,-20.46944444444444,-54.67027777777778,SBCG,0.0,8530.18372703412,-20.46944444444444,-54.67027777777778,SBCG,0.0,8530.18372703412,-20.46944444444444,-54.67027777777778,SGES,298.24480310780183,11154.0,-25.454516,-54.842681999999996,SBGR,490.273003265469,12139.107611548556,-23.435555555555556,-46.473055555555554
SBCG,Turboprop,3,False,8530.18372703412,-20.46944444444444,-54.67027777777778,SBCG,0.0,8530.18372703412,-20.46944444444444,-54.67027777777778,SBCG,0.0,8530.18372703412,-20.46944444444444,-54.67027777777778,SBCG,0.0,8530.18372703412,-20.46944444444444,-54.67027777777778,SGES,298.24480310780183,11154.0,-25.454516,-54.842681999999996,SBGR,490.273003265469,12139.107611548556,-23.435555555555556,-46.473055555555554
SBCH,Narrow Body,17,False,6768.372703412073,-27.133888888888887,-52.661944444444444,SBCH,0.0,6768.372703412073,-27.133888888888887,-52.661944444444444,SBCH,0.0,6768.372703412073,-27.133888888888887,-52.661944444444444,SARI,128.44437572946057,10827.0,-25.737301000000002,-54.4734,SARI,128.44437572946057,10827.0,-25.737301000000002,-54.4734,SBGR,402.6509991244959,12139.107611548556,-23.435555555555556,-46.473055555555554
SBCH,Regional Jet,19,True,6768.372703412073,-27.133888888888887,-52.661944444444444,SBCH,0.0,6768.372703412073,-27.133888888888887,-52.661944444444444,SBCH,0.0,6768.372703412073,-27.133888888888887,-52.661944444444444,SARI,128.44437572946057,10827.0,-25.737301000000002,-54.4734,SARI,128.44437572946057,10827.0,-25.737301000000002,-54.4734,SBGR,402.6509991244959,12139.107611548556,-23.435555555555556,-46.473055555555554
SBCH,Turboprop,2,False,6768.372703412073,-27.133888888888887,-52.661944444444444,SBCH,0.0,6768.372703412073,-27.133888888888887,-52.661944444444444,SBCH,0.0,6768.372703412073,-27.133888888888887,-52.661944444444444,SARI,128.44437572946057,10827.0,-25.737301000000002,-54.4734,SARI,128.44437572946057,10827.0,-25.737301000000002,-54.4734,SBGR,402.6509991244959,12139.107611548556,-23.435555555555556,-46.473055555555554
SBCJ,Narrow Body,8,False,6561.679790026246,-6.115277777777777,-50.00138888888889,SBCJ,0.0,6561.679790026246,-6.115277777777777,-50.00138888888889,SBCJ,0.0,6561.679790026246,-6.115277777777777,-50.00138888888889,SBPJ,267.7898832789756,8202.099737532808,-10.29,-48.35777777777778,SBPL,594.6640764635224,10662.72965879265,-9.3675,-40.56361111111111,SBGR,1054.8048021142542,12139.107611548556,-23.435555555555556,-46.473055555555554
SBCJ,Regional Jet,10,False,6561.679790026246,-6.115277777777777,-50.00138888888889,SBCJ,0.0,6561.679790026246,-6.115277777777777,-50.00138888888889,SBCJ,0.0,6561.679790026246,-6.115277777777777,-50.00138888888889,SBPJ,267.7898832789756,8202.099737532808,-10.29,-48.35777777777778,SBPL,594.6640764635224,10662.72965879265,-9.3675,-40.56361111111111,SBGR,1054.8048021142542,12139.107611548556,-23.435555555555556,-46.473055555555554
SBCN,Narrow Body,4,False,6889.763779527559,-17.72472222222222,-48.61,SBCN,0.0,6889.763779527559,-17.72472222222222,-48.61,SBCN,0.0,6889.763779527559,-17.72472222222222,-48.61,SBGO,74.10968617214508,8202.099737532808,-16.6325,-49.221111111111114,SBAN,91.66000989574131,10827.0,-16.2292,-48.964298,SBGR,361.9444515450063,12139.107611548556,-23.435555555555556,-46.473055555555554
SBCN,Regional Jet,2,False,6889.763779527559,-17.72472222222222,-48.61,SBCN,0.0,6889.763779527559,-17.72472222222222,-48.61,SBCN,0.0,6889.763779527559,-17.72472222222222,-48.61,SBGO,74.10968617214508,8202.099737532808,-16.6325,-49.221111111111114,SBAN,91.66000989574131,10827.0,-16.2292,-48.964298,SBGR,361.9444515450063,12139.107611548556,-23.435555555555556,-46.473055555555554
SBCP,Turboprop,5,False,5065.616797900262,-21.70111111111111,-41.30777777777777,SBCP,0.0,5065.616797900262,-21.70111111111111,-41.30777777777777,SBCB,84.43685357402424,8366.141732283464,-22.92138888888889,-42.07166666666667,SBCB,84.43685357402424,8366.141732283464,-22.92138888888889,-42.07166666666667,SBGL,126.83465263779594,13123.359580052493,-22.810000000000002,-43.25055555555556,SBGL,126.83465263779594,13123.359580052493,-22.810000000000002,-43.25055555555556
SBCR,Regional Jet,4,False,4921.259842519685,-19.011944444444445,-57.671388888888885,SBCR,0.0,4921.259842519685,-19.011944444444445,-57.671388888888885,SLPS,8.761537234489815,6562.0,-18.975301,-57.820599,SBCG,190.88542472860638,8530.18372703412,-20.46944444444444,-54.67027777777778,SGME,246.0574089335623,11483.0,-22.049999237060547,-60.61999893188477,SLCB,494.9476534380849,12460.0,-17.421100616455078,-66.17710113525389
SBCT,Narrow Body,268,True,7276.902887139107,-25.531666666666666,-49.17611111111111,SBCT,0.0,7276.902887139107,-25.531666666666666,-49.17611111111111,SBCT,0.0,7276.902887139107,-25.531666666666666,-49.17611111111111,SBKP,187.95276712239425,10629.921259842518,-23.006944444444443,-47.13444444444444,SBKP,187.95276712239425,10629.921259842518,-23.006944444444443,-47.13444444444444,SBGR,193.9096489324743,12139.107611548556,-23.435555555555556,-46.473055555555554
SBCT,Regional Jet,183,True,7276.902887139107,-25.531666666666666,-49.17611111111111,SBCT,0.0,7276.902887139107,-25.531666666666666,-49.17611111111111,SBCT,0.0,7276.902887139107,-25.531666666666666,-49.17611111111111,SBKP,187.95276712239425,10629.921259842518,-23.006944444444443,-47.13444444444444,SBKP,187.95276712239425,10629.921259842518,-23.006944444444443,-47.13444444444444,SBGR,193.9096489324743,12139.107611548556,-23.435555555555556,-46.473055555555554
SBCT,Turboprop,63,True,7276.902887139107,-25.531666666666666,-49.17611111111111,SBCT,0.0,7276.902887139107,-25.531666666666666,-49.17611111111111,SBCT,0.0,7276.902887139107,-25.531666666666666,-49.17611111111111,SBKP,187.95276712239425,10629.921259842518,-23.006944444444443,-47.13444444444444,SBKP,187.95276712239425,10629.921259842518,-23.006944444444443,-47.13444444444444,SBGR,193.9096489324743,12139.107611548556,-23.435555555555556,-46.473055555555554
SBCT,Wide Body,8,False,7276.902887139107,-25.531666666666666,-49.17611111111111,SBCT,0.0,7276.902887139107,-25.531666666666666,-49.17611111111111,SBCT,0.0,7276.902887139107,-25.531666666666666,-49.17611111111111,SBKP,187.95276712239425,10629.921259842518,-23.006944444444443,-47.13444444444444,SBKP,187.95276712239425,10629.921259842518,-23.006944444444443,-47.13444444444444,SBGR,193.9096489324743,12139.107611548556,-23.435555555555556,-46.473055555555554
SBCX,Narrow Body,17,True,5479.002624671915,-29.195555555555554,-51.189722222222215,SBCX,0.0,5479.002624671915,-29.195555555555554,-51.189722222222215,SBCO,44.973547606067434,9026.0,-29.945928000000002,-51.144413,SBCO,44.973547606067434,9026.0,-29.945928000000002,-51.144413,SARI,271.126611329977,10827.0,-25.737301000000002,-54.4734,SBGR,428.13826083519166,12139.107611548556,-23.435555555555556,-46.473055555555554
SBCX,Regional Jet,5,False,5479.002624671915,-29.195555555555554,-51.189722222222215,SBCX,0.0,5479.002624671915,-29.195555555555554,-51.189722222222215,SBCO,44.973547606067434,9026.0,-29.945928000000002,-51.144413,SBCO,44.973547606067434,9026.0,-29.945928000000002,-51.144413,SARI,271.126611329977,10827.0,-25.737301000000002,-54.4734,SBGR,428.13826083519166,12139.107611548556,-23.435555555555556,-46.473055555555554
SBCY,Narrow Body,97,True,7545.931758530183,-15.65,-56.1175,SBCY,0.0,7545.931758530183,-15.65,-56.1175,SBCY,0.0,7545.931758530183,-15.65,-56.1175,SBVH,291.5147765475574,8530.18372703412,-12.694166666666668,-60.09722222222222,SBAN,414.9589072310681,10827.0,-16.2292,-48.964298,SLCB,589.3012682240375,12460.0,-17.421100616455078,-66.17710113525389
SBCY,Regional Jet,92,True,7545.931758530183,-15.65,-56.1175,SBCY,0.0,7545.931758530183,-15.65,-56.1175,SBCY,0.0,7545.931758530183,-15.65,-56.1175,SBVH,291.5147765475574,8530.18372703412,-12.694166666666668,-60.09722222222222,SBAN,414.9589072310681,10827.0,-16.2292,-48.964298,SLCB,589.3012682240375,12460.0,-17.421100616455078,-66.17710113525389
